ddradID,altID,population_number,population_name,Country,Treatment,X1Ovi_Egg,X1Ovi_Dead,X1Ovi_Living,X2Ovi_Egg,X2Ovi_Dead,X2Ovi_Living,Pigmentation,LegLength,X1Ovi_LegLength,X2Ovi_LegLength,X1Ovi_mass,X2Ovi_mass,annMeanTemp,meanDiurnRange,isothermality,tempSeasonality,maxTempWarmestMonth,minTempColdestMonth,tempAnnRange,meanTempWettestQuarter,meanTempDriestQuarter,meanTempWarmestQuarter,meanTempColdestQuarter,annPrecip,precipWettestMonth,precipDriestMonth,precipSeasonality,precipWettestQuarter,precipDriestQuarter,precipWarmestQuarter,precipColdestQuarter
E18-Ik-12-photo_trimmed.sorted,E18-Ikla-12-Photo,"39",Ikla,Estonia,Estonia,"0","3","319",,,,"0.47","6954.95",,,"0.2968667",,"5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-14-photo_trimmed.sorted,E18-Ikla-14-Photo,"39",Ikla,Estonia,Estonia,"0","0","486",,,,"0.52","5351.47","562.1373",,"0.3538667",,"5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-18-photo_trimmed.sorted,E18-Ikla-18-Photo,"39",Ikla,Estonia,France,"0","1","489","53","31","36","0.36","6201.2","584.8553000000001",,"0.3368667",,"5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-19-photo_trimmed.sorted,E18-Ikla-19-Photo,"39",Ikla,Estonia,France,"0","14","139",,,,"0.83","6665.53","576.9713",,"0.2916",,"5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-1-photo_trimmed.sorted,E18-Ikla-1-Photo,"39",Ikla,Estonia,France,"0","5","193","13","1","108","0.5","6940.97","585.7707","528.52","0.2836","0.28","5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-2-photo_trimmed.sorted,E18-Ikla-2-Photo,"39",Ikla,Estonia,Estonia,"7","0","253","19","2","125","0.64","6117.43","538.8847","604.5087","0.2829333","0.379","5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-4-photo_trimmed.sorted,E18-Ikla-4-Photo,"39",Ikla,Estonia,France,"8","0","477","0","2","164","0.29","6521.28","544.6393","543.2267000000001","0.3116","0.3017333","5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-5-photo_trimmed.sorted,E18-Ikla-5-Photo,"39",Ikla,Estonia,Estonia,"0","3","280","0","12","178","0.48","7208.97","584.5273","538.7619999999999","0.3469333","0.3122667","5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-7-photo_trimmed.sorted,E18-Ikla-7-Photo,"39",Ikla,Estonia,France,"0","2","179",,,,"0.84","6589.18","597.4473",,"0.3248667",,"5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Ik-8-photo_trimmed.sorted,E18-Ikla-8-Photo,"39",Ikla,Estonia,Estonia,"4","8","453","7","3","194","0.14","5659.54","527.1327","557.726","0.2994667","0.357","5.737500190734863","6.991666793823242","23.86234283447266","813.846435546875","21.10000038146973","-8.199999809265137","29.29999923706055","14.98333358764648","-0.6833332777023315","15.80000019073486","-4.083333492279053","625","75","25","33.25042724609375","213","91","192","117"
E18-Pa-12-photo_trimmed.sorted,E18-Paernu-12-Photo,"41",Paernu,Estonia,France,"0","4","151","85","8","0","0.33","5305.15","560.362",,"0.2878",,"5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-13-photo_trimmed.sorted,E18-Paernu-13-Photo,"41",Paernu,Estonia,Estonia,"0","7","202","0","42","91","0.46","6818.84","477.17","488.4364","0.3055333","0.319","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-14-photo_trimmed.sorted,E18-Paernu-14-Photo,"41",Paernu,Estonia,France,"0","3","121","60","0","0","0.12","6400.92","614.8653",,"0.3579333",,"5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-15-photo_trimmed.sorted,E18-Paernu-15-Photo,"41",Paernu,Estonia,France,"0","0","224","0","7","148","0.34","6096.14","531.4207","534.0433","0.2824","0.2602","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-16-photo_trimmed.sorted,E18-Paernu-16-Photo,"41",Paernu,Estonia,France,"334","0","0","0","5","100","0.08","5817.01",,"615.7627",,"0.377","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-1-photo_trimmed.sorted,E18-Paernu-1-Photo,"41",Paernu,Estonia,France,"318","0","0","4","0","144","0.46","6686.52",,"483.87",,"0.26","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-3-photo_trimmed.sorted,E18-Paernu-3-Photo,"41",Paernu,Estonia,Estonia,"0","1","243","11","0","161","0.27","7164.59","567.596","574.6707","0.3579333","0.36","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-4-photo_trimmed.sorted,E18-Paernu-4-Photo,"41",Paernu,Estonia,France,"0","2","449","100","23","0","0.22","6656.66","536.4164",,"0.2522143",,"5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-5-photo_trimmed.sorted,E18-Paernu-5-Photo,"41",Paernu,Estonia,France,"20","43","100","74","40","295","0.59","6095.39","539.8867","558.17","0.2543333","0.2923333","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-Pa-6-photo_trimmed.sorted,E18-Paernu-6-Photo,"41",Paernu,Estonia,Estonia,"0","39","421","80","13","62","0.5600000000000001","6673.98","544.4627","547.696","0.2644667","0.34","5.729166507720947","6.591666698455811","22.49715614318848","825.0659790039063","21.20000076293945","-8.100000381469727","29.30000114440918","6.366666793823242","-0.8166667222976685","16.11666679382324","-4.016666889190674","679","79","31","30.99001312255859","223","104","203","141"
E18-PJ-10_trimmed.sorted,E18-Pulgoja-10,"40",Pulgoja,Estonia,France,"1","5","338","27","20","53","0.45","6027.43","549.2393",,"0.2544667",,"5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-13_trimmed.sorted,E18-Pulgoja-13,"40",Pulgoja,Estonia,Estonia,"0","2","147","0","4","69","0.51","2895.96","573.2133","570.8233","0.3508667","0.3405333","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-14_trimmed.sorted,E18-Pulgoja-14,"40",Pulgoja,Estonia,France,"0","3","93","0","6","114","0.28","4964.43","547.03","512.6807","0.2504667","0.2329333","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-16_trimmed.sorted,E18-Pulgoja-16,"40",Pulgoja,Estonia,France,"0","0","133","68","9","1","0.5","4213.08","546.5940000000001",,"0.2448667","0.23","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-18_trimmed.sorted,E18-Pulgoja-18,"40",Pulgoja,Estonia,France,"0","24","190","2","3","132","0.27","5766.8","583.554","577.3553000000001","0.2913333","0.3088","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-3_trimmed.sorted,E18-Pulgoja-3,"40",Pulgoja,Estonia,Estonia,"108","3","0",,,,"0.75","6382.91",,,,,"5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-4_trimmed.sorted,E18-Pulgoja-4,"40",Pulgoja,Estonia,France,"1","2","261","1","4","142","0.6899999999999999","6255.81","577.6813","523.812","0.2987333","0.2494","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-6_trimmed.sorted,E18-Pulgoja-6,"40",Pulgoja,Estonia,France,"0","51","254","1","0","140","0.38","6930.47","555.4507","554.414","0.2990667","0.3227333","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-7_trimmed.sorted,E18-Pulgoja-7,"40",Pulgoja,Estonia,Estonia,"1","5","115","12","35","24","0.48","2972.6","581.9373000000001","574.5700000000001","0.3139333","0.343","5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
E18-PJ-9_trimmed.sorted,E18-Pulgoja-9,"40",Pulgoja,Estonia,France,"0","6","164","8","112","7","0.63","6142.07","592.5587",,"0.2989333",,"5.666666507720947","6.966666221618652","23.37807655334473","832.41796875","21.39999961853027","-8.399999618530273","29.79999923706055","6.583333015441895","-0.9166665077209473","16.06666564941406","-4.266666412353516","647","74","27","32.52265548706055","216","95","196","127"
FrBuCB01_trimmed.sorted,FrBuCB01,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB03_trimmed.sorted,FrBuCB03,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB04_trimmed.sorted,FrBuCB04,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB05_trimmed.sorted,FrBuCB05,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB06_trimmed.sorted,FrBuCB06,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB07_trimmed.sorted,FrBuCB07,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB08_trimmed.sorted,FrBuCB08,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB09_trimmed.sorted,FrBuCB09,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB12_trimmed.sorted,FrBuCB12,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrBuCB13_trimmed.sorted,FrBuCB13,"7",Chalon Sur Saone,France,,,,,,,,,,,,,,"10.88333320617676","8.416666984558105","33.13648223876953","637.998779296875","25.20000076293945","-0.2000000029802322","25.40000152587891","11.08333301544189","4.466666698455811","18.88333320617676","3.200000047683716","838","86","51","14.38254165649414","236","175","208","192"
FrLrLA01_trimmed.sorted,FrLrLA01,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA03_trimmed.sorted,FrLrLA03,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA04_trimmed.sorted,FrLrLA04,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA05_trimmed.sorted,FrLrLA05,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA06_trimmed.sorted,FrLrLA06,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA09_trimmed.sorted,FrLrLA09,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA10_trimmed.sorted,FrLrLA10,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA12_trimmed.sorted,FrLrLA12,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA13_trimmed.sorted,FrLrLA13,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrLA15_trimmed.sorted,FrLrLA15,"6",Lyon,France,,,,,,,,,,,,,,"11.84166622161865","8.733333587646484","33.33333206176758","641.7937622070313","26.60000038146973","0.4000000059604645","26.20000076293945","12.13333320617676","4.266666412353516","19.98333358764648","4.266666412353516","830","96","49","22.63080215454102","259","156","200","156"
FrLrNA01_trimmed.sorted,FrLrNA01,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA03_trimmed.sorted,FrLrNA03,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA04_trimmed.sorted,FrLrNA04,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA05_trimmed.sorted,FrLrNA05,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA07_trimmed.sorted,FrLrNA07,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA08_trimmed.sorted,FrLrNA08,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA09_trimmed.sorted,FrLrNA09,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA10_trimmed.sorted,FrLrNA10,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA11_trimmed.sorted,FrLrNA11,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
FrLrNA14_trimmed.sorted,FrLrNA14,"5",Nimes,France,,,,,,,,,,,,,,"14.80833339691162","9.833333015441895","35.11904907226563","649.6007080078125","30.5","2.5","28","15.08333301544189","23.18333435058594","23.18333435058594","7.283333301544189","763","130","25","38.93960952758789","268","118","118","201"
G18-AR-1_trimmed.sorted,G18-AR-1,"12",AuAmRhein,Germany,,"3","0","202",,,,"0.43","7099.18","563.6900000000001",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-10_trimmed.sorted,G18-AR-10,"12",AuAmRhein,Germany,,"32","34","58","14","54","15","0.34","6547.08","514.59",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-2_trimmed.sorted,G18-AR-2,"12",AuAmRhein,Germany,,"0","0","171",,,,"0.33","6890.37","567.2",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-3_trimmed.sorted,G18-AR-3,"12",AuAmRhein,Germany,,"0","4","210","4","14","157","0.25","6178.54","547.0700000000001",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-4_trimmed.sorted,G18-AR-4,"12",AuAmRhein,Germany,,"0","0","469","3","100","90","0.07000000000000001","6706.71","515.75",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-5_trimmed.sorted,G18-AR-5,"12",AuAmRhein,Germany,,"0","1","326","0","2","79","0.29","5937.52","547.45",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-6_trimmed.sorted,G18-AR-6,"12",AuAmRhein,Germany,,"3","0","141","18","2","61","0.3","6786.35","548.4299999999999",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-7_trimmed.sorted,G18-AR-7,"12",AuAmRhein,Germany,,"0","0","278",,,,"0.46","7907.59","537.3",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-8_trimmed.sorted,G18-AR-8,"12",AuAmRhein,Germany,,"51","15","22",,,,"0.5600000000000001","8015.52","444.37",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-AR-9_trimmed.sorted,G18-AR-9,"12",AuAmRhein,Germany,,"0","0","191",,,,"0.55","3494.32","534.88",,,,"10.36250019073486","8.824999809265137","33.81225967407227","661.5963134765625","25.10000038146973","-1","26.10000038146973","17.06666564941406","6.283333301544189","18.64999961853027","2.366666793823242","825","89","57","16.22181129455566","250","174","221","192"
G18-BB-1_trimmed.sorted,G18-BB-1,"23",Barby,Germany,,,,,,,,,,,,,,"9.125","8.116666793823242","31.45994758605957","656.9817504882813","23.70000076293945","-2.099999904632568","25.80000114440918","15.61666679382324","4.650000095367432","17.26666641235352","1.150000095367432","532","64","30","23.9127368927002","171","103","171","107"
G18-BB-2_trimmed.sorted,G18-BB-2,"23",Barby,Germany,,,,,,,,,,,,,,"9.125","8.116666793823242","31.45994758605957","656.9817504882813","23.70000076293945","-2.099999904632568","25.80000114440918","15.61666679382324","4.650000095367432","17.26666641235352","1.150000095367432","532","64","30","23.9127368927002","171","103","171","107"
G18-BB-3_trimmed.sorted,G18-BB-3,"23",Barby,Germany,,,,,,,,,,,,,,"9.125","8.116666793823242","31.45994758605957","656.9817504882813","23.70000076293945","-2.099999904632568","25.80000114440918","15.61666679382324","4.650000095367432","17.26666641235352","1.150000095367432","532","64","30","23.9127368927002","171","103","171","107"
G18-BD-11_trimmed.sorted,G18-BD-11,"15",Buedingen,Germany,,"11","9","329","105","13","0","0.21","7718.63","509.974",,,,"9.333333015441895","8.183333396911621","32.47354507446289","656.2092895507813","23.5","-1.700000047683716","25.20000076293945","5.216666698455811","5.116666793823242","17.56666564941406","1.450000047683716","806","82","53","13.47186088562012","224","171","218","203"
G18-BD-12_trimmed.sorted,G18-BD-12,"15",Buedingen,Germany,,"139","0","0",,,,"0.42","7330.31",,,,,"9.333333015441895","8.183333396911621","32.47354507446289","656.2092895507813","23.5","-1.700000047683716","25.20000076293945","5.216666698455811","5.116666793823242","17.56666564941406","1.450000047683716","806","82","53","13.47186088562012","224","171","218","203"
G18-BD-14_trimmed.sorted,G18-BD-14,"15",Buedingen,Germany,,"1","4","207",,,,"0.8","7806.93","487.564",,,,"9.333333015441895","8.183333396911621","32.47354507446289","656.2092895507813","23.5","-1.700000047683716","25.20000076293945","5.216666698455811","5.116666793823242","17.56666564941406","1.450000047683716","806","82","53","13.47186088562012","224","171","218","203"
